,title,company,description,location
909, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
910, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
911, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
912, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
913, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
914, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
915, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
916, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
917, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
918, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
