,title,salary,company,description,location
1643,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1644,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1645,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1646,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1647,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1648,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1649,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1650,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1651,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1652,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1653,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1654,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1655,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1656,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1657,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1658,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1659,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1660,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1661,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1662,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1663,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1664,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1665,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1666,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1667,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1668,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1669,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1670,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1671,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1672,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1673,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1674,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1675,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1676,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1677,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
