,title,company,salary,description,location
738,"Data Engineer - Remote, USA",Flight Centre Travel Group,,"Develop data processing pipelines in the Azure environment (receiving content, transforming data, and sending to a target).Generous paid-time off policy.",Hybrid remote
739,Data Engineer,Treeline Biosciences,,Design and develop robust data pipelines and software tools across the sciences.Support the migration and integration of data and code into our cloud-based…,"San Diego, CA"
740,Data Engineer,DocGo,,Work with data and analytics experts to strive for greater functionality in our data systems.Create data tools for analytics and data scientist team members…,"New York, NY 10001 (Garment District area)"
741,Data Integration Engineer,Stanford University,,"Experience with data design, architecture, and data modeling in distributed cloud/hybrid environments.Additional contributions will include multiple components…","Redwood City, CA"
742,Sr. Big Data/Hadoop Engineer,"Comtech Global, Inc",$80 - $85 an hour,"Perform data analysis, data profiling, data quality and data ingestion in various layers using big data/Hadoop/Hive/Impala queries, PySpark programs and UNIX…",Remote
743,Cybersecurity Engineer II - Data Loss Prevention (Remote),Home Depot / THD,$180 a day,Partner with senior engineers on the deployment of agents and policies.Escalate data loss incidents to the SOC and provide investigation support.,"Remote in Atlanta, GA 30301"
744,Senior Data Engineer,Underdog Fantasy,"$120,000 - $160,000 a year",You'll work closely with our product data analysts to determine appropriate data models for the company's requirements.16 weeks of fully paid parental leave.,"Remote in Brooklyn, NY"
745,Telecom - Data Engineer,Zodiac Solutions,"$61,517 - $138,938 a year", Loading from disparate data sets. by leveraging various big data technology e.g. Kafka. Design and implement data modeling.,"Hybrid remote in Ridgefield Park, NJ"
746,Data Engineer,talentarchitect.com,,Create algorithms for data cleaning.Experience with multiple data science environments and tools.Build models that drive data analysis in our product.,"Laramie, WY 82051"
747,Data Engineer I,"Total Aviation Staffing, LLC",,"And methodology, and data visualization (PowerBI, Tableau, etc.).Salary: depending on relevant industry experience.A Day In The Life of a Data Engineer I.","Little Rock, AR 72201"
748,Senior Engineer- Data Feed,Aria Systems,,"Responsible for leading design, implementation and testing of our data feed and core data platform.In this role you will work with the latest distributed data…","Remote in San Francisco, CA 94107"
749,Sr. Data Engineer (Remote),Lyra Health,,5+ years of experience as a data engineer.Implemented and built data warehouses & data models.Work on implementing and designing a data warehouse for all data…,"Remote in Burlingame, CA 94010"
750,Lead Data Engineer,TrueLearn,,"You’ll have the opportunity to work in all aspects of data, including data processing, data management, data governance, data architecture, and more.","Mooresville, NC 28117"
751,"Senior Data Engineer - Machine Learning (US, Canada)",PEX,"$140,000 - $170,000 a year",We’re looking for an accomplished and pragmatic data engineer who will work on the implementation of our data vision across the organization.,Remote
752,Data Engineer,EPIC Engineering,"$80,000 - $100,000 a year","Experience with complex data structures, data processing, data quality, and data lifecycle.Strong experience in both relational and NoSQL data stores (SQL…","Winter Springs, FL 32708"
753,Virtual Data Room Engineer- VP,Citi,,"Citi Technology Infrastructure (CTI) provides the critical technical foundation for Citi’s operations and is responsible for delivering reliable IT solutions,…","Irving, TX"
754,Data Engineer,The Hanover Insurance Group,,"The engineer will understand where the data is, basic data models and architecture, how to access and obtain data and how to manipulate and work with data to…",Remote
755,Staff Data Engineer,Machinify,,"Strong data technical background as evidenced by prior experience as a hands-on data/ETL engineer.Familiarity with frameworks and protocols for data transfer,…",Remote
756,Manager Data Engineer ESG Climate,CompuCom,"$195,000 - $200,000 a year","Demonstrates a strong understanding of cloud architecture pertinent to PaaS, IaaS, Networking, Security and experience in big data technologies (databricks,…",Remote
757,Senior Data Engineer - Remote,Splunk,"$115,000 a year","7+ years of data engineering related experience such as data analysis, data modeling, and data integration.Leading data discovery sessions with business teams,…","Remote in Atlanta, GA 30301"
758,Data Engineer III,Aspira Connect,"$80,000 - $138,000 a year","Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Remote in Texas
759,"Senior Software Engineer, Data",Lark Health,"$151,000 a year",Develop integrations to move data into the raw zone of the data lake.Drive data literacy across business functions.Technologies we use in data engineering:,Remote
760,Data Engineer (Secret Clearance),World Wide Technology,"$140,000 - $180,000 a year",Collaborate with DoD-wide data cataloging federation efforts.Implementing data governance and stewardship programs in federal organizations.,Remote
761,Data Engineer,Factory Motor Parts,,"Experience data mining and data QA.Leverage existing data infrastructure to fulfill all data-related requests, perform necessary data housekeeping, data…","Eagan, MN 55121"
762,Data Engineer,Datalab USA,,"Assist with data quality assurance.They will execute, monitor and QC existing ETL, Reporting and Campaign processes thereby contributing to the team while…","Germantown, MD 20876"
763,Data Engineer,Integration Developer Network LLC,$70 - $75 an hour,"Proven expertise with extracting data from a wide variety of sources and transforming the data as needed.Experience with Spark, Hadoop, Hive, Pig etc.","Houston, TX 77075 (South Belt - Ellington area)"
764,Sr Big Data/Data Engineer,Staffing front,$65 - $70 an hour,Design and Develop scalable data pipelines across Transactional and Analytics platforms established in the Hybrid (on-premise & cloud) environment.,"Dallas, TX"
765,Field Data Analysis Engineer,"Kia America, Inc.",,Share new data analysis techniques with team.Review data sources as assigned for new PSIs.Work from analytic dashboards and generate reports showing emerging…,"Irvine, CA 92606"
766,Senior Data Engineer,Uplift,,Work with analysts and data scientists to extract actionable insights from data that shape the direction of the company.5+ years of work related experience.,"Remote in San Francisco Bay Area, CA"
767,Senior Software Engineer - Data Path,VAST Data,,"Strong experience in C/C++ software engineer design, coding, integration, and debugging.BSc/MSc degree in Computer Science, Engineering or equivalent.","Raleigh, NC"
768,Data Engineer,Panalgo,"$95,000 - $110,000 a year",Work on a team of talented and pragmatic engineers/researchers.3-5 years of experience working on ETL pipelines and data loading automation.,"Hybrid remote in Boston, MA"
769,Data Engineer,Numerator,,3+ years designing data warehouses and building data pipelines or in a data intensive engineering role (preferably Snowflake).,Remote in United States
